speed,scrolling_time,language,adjusted_running_time,age,gender,retake_trial,Flesch_Kincaid,num_words,education,english_native,device,page_id,dyslexia,reader_view,dyslexia_bin,correct_rate,img_width,uuid,running_time
716744fa-dda1-4423-a78c-87e4633852b3,1-1,0,1020358,28509,5775,383,1.0,1150,,laptop,0.0,high school,1.0,English,0.0,1.0,Y,7.638,789.0128755
c6117094-afdd-4f97-9496-9df675e1485d,2-2,1,29879,22649,279,145,0.3333333333,1368,22.0,laptop,2.0,,0.0,English,0.0,0.0,Y,10.485,388.4795713
041129bf-1228-43d2-af14-173e38b15972,3-2,1,29615,98940,4723,383,1.0,1438,17.0,desktop,1.0,college,1.0,English,0.0,0.0,Y,9.6,154.9398752
96b2dfab-22c0-43b4-8799-2c759dd9163e,3-1,0,34803,49101,2990,383,1.0,1212,27.0,,0.0,high school,0.0,,0.0,,Y,9.6,180.2421325
cf8cc387-399a-46fe-9313-9f73def19457,1-2,0,29775,51953,2150,383,0.6666666667,1438,18.0,desktop,0.0,,0.0,English,0.0,0.0,Y,10.697,672.3426665
45d0a062-50e4-4bce-b410-65ce05905a22,1-1,1,34066,18834,3171,106,1.0,1438,35.0,desktop,0.0,college,1.0,English,0.0,0.0,N,9.6,191.4079115
a1f22d02-0b2f-4c57-8736-0957dd153f8d,2-2,0,153177,35530,5493,106,1.0,1438,27.0,laptop,0.0,college,2.0,English,0.0,0.0,,7.638,1305.418719
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,1-2,1,40091,26454,0,106,1.0,1438,26.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,127.4010577
692642eb-92da-4af7-b9c5-d9e588a1cbf1,2-2,1,89070,51243,4578,106,0.6666666667,880,21.0,smartphone,1.0,graduate school,0.0,English,0.0,0.0,Y,8.337,599.7494519
95ad60c1-7c93-4341-9da3-763bbed405b9,2-1,0,39437,78557,114292,383,1.0,322,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,151.4100057
4bf638b5-36b4-4b87-977c-dbb48a337da5,1-2,1,38803,33420,3276,145,1.0,1227,26.0,laptop,,,1.0,English,0.0,0.0,Y,10.485,506.3686802
bdd0644d-d39c-4f9f-b351-42085d4174c4,3-2,0,25703,7216,1300,145,0.6666666667,880,35.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,226.5861027
ad4283c9-d606-4e9c-b45f-7f660b31f5d3,3-1,0,94537,34632,2158,145,1.0,1212,45.0,laptop,0.0,professional school,1.0,Standard_Hindi,0.0,0.0,Y,7.638,430.8331171
bd594697-306c-4969-bc64-971a4c6a795b,3-1,1,10457,27747,7949,383,1.0,1438,58.0,laptop,0.0,college,0.0,English,0.0,0.0,N,7.638,233.8923213
c4ca4342-0324-4995-9111-fae627df7fc5,1-1,1,22478,29093,11365,120,0.3333333333,880,48.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,272.5402811
2ee3c271-be10-41d8-b778-9c5d7d5b6e52,3-2,1,42649,35932,25409,120,1.0,1212,21.0,laptop,1.0,graduate school,2.0,Other,0.0,0.0,N,11.081,468.9486322
314782d8-515f-44b4-ba28-8365f8811ae1,2-2,1,33940,18899,4292,106,1.0,1212,35.0,smartphone,0.0,PhD,1.0,,0.0,0.0,Y,9.6,105.7501652
52094e6b-59e3-4905-9151-73e21750879d,1-2,0,31163,29080,6273,120,1.0,1150,38.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,322.515213
27d0e742-13f8-4911-a1d6-42cbea5067e2,3-1,0,61056,35727,1740,120,0.0,1150,37.0,laptop,0.0,college,1.0,English,0.0,0.0,N,8.337,165.5732584
264b7cb3-a20d-4fe4-9f75-2a0dda8f6300,1-1,0,33611,17507,7898,166,1.0,574,53.0,tablet,0.0,college,0.0,English,0.0,0.0,Y,9.6,624.9799068
cfddbee4-d7bc-41a2-b2d3-a6380269d199,3-2,1,48544,27340,1944,145,1.0,1366,22.0,laptop,0.0,college,0.0,Norwegian,0.0,0.0,N,11.081,1273.501474
ffecc92e-4523-43bc-881f-86a60ec0cb05,3-1,1,86072,29778,5597,145,0.3333333333,574,23.0,laptop,0.0,high school,1.0,,0.0,0.0,Y,7.638,95.03315237
06d98056-2cc4-4216-85e9-e3fe7d5751fe,2-1,1,47717,28639,3950,383,0.6666666667,1241,34.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,196.563234
a7961f82-b7d1-4a3c-a0e2-6f03d8424b4a,1-1,1,34808,53458,3094,324,1.0,1294,22.0,laptop,2.0,PhD,0.0,English,0.0,0.0,Y,9.6,242.5712553
f74db555-3110-484a-bdc4-b09f6cf1c720,3-2,1,59421,46454,1229,106,0.3333333333,1438,0.0,smartphone,1.0,college,0.0,Norwegian,0.0,0.0,N,8.337,597.9392173
45fb1767-91e9-4d69-83f1-3c781425982a,1-2,0,38123,32975,4344,324,1.0,1438,17.0,desktop,,graduate school,0.0,English,0.0,1.0,N,11.081,195.0441609
4f197cbb-93cc-4852-aad3-46d35f809f47,3-2,0,63545,61180,4444,166,1.0,1135,,tablet,,college,1.0,English,0.0,0.0,Y,8.337,377.3093937
52094e6b-59e3-4905-9151-73e21750879d,3-2,0,51484,46185,5901,166,0.6666666667,1135,17.0,,0.0,college,1.0,English,1.0,0.0,N,7.638,255.3060597
bc0678d9-a75c-448c-98ba-86c4ecc10593,3-2,1,46638,26215,358,120,1.0,1294,,smartphone,2.0,college,1.0,English,0.0,0.0,Y,9.6,123.3307817
80377a90-a6d3-4092-ad16-1615a6f024b2,1-1,1,28553,17724,16998,324,1.0,1438,25.0,smartphone,0.0,high school,0.0,English,0.0,,Y,10.485,330.243587
028c35ca-c434-4a6c-9706-5752290c6d4a,3-1,1,52090,17765,9819,383,1.0,1438,41.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,293.1109871
8711ed93-34d0-4b16-b713-b1ac804d7742,2-1,1,108710,44006,1643,383,0.6666666667,1281,22.0,,0.0,high school,1.0,,0.0,1.0,Y,9.6,384.7549909
54c3e853-e07a-4b15-ab2d-691a120c3b32,3-1,0,40283,50413,1454,383,1.0,322,,desktop,0.0,graduate school,0.0,Russian,0.0,0.0,Y,7.638,179.1061278
ee53e6ab-48ea-4636-8141-e636a103cbb5,3-1,1,37407,34678,426,383,1.0,322,24.0,tablet,1.0,college,0.0,English,0.0,0.0,N,11.081,245.6287455
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,1-1,0,167646,37333,3124,324,1.0,1279,46.0,desktop,2.0,PhD,0.0,English,0.0,0.0,N,11.081,172.7309076
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-2,1,37244,35796,6641,324,0.6666666667,1438,47.0,laptop,2.0,college,,,0.0,0.0,Y,10.485,379.2454698
134bf53e-1ea2-4b61-b39f-a1e444535f80,2-2,0,63588,69774,3592,106,0.6666666667,1438,70.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,348.3979292
0c06a58b-c629-43ce-8f6c-2a140dd88b66,3-2,1,57884,20459,7192,166,1.0,1438,17.0,laptop,0.0,college,0.0,English,0.0,1.0,N,11.081,416.998116
6fcb6412-d8d2-42f2-b80d-d820f1f57684,2-2,1,58676,15506,2393,106,0.3333333333,880,54.0,laptop,2.0,high school,0.0,English,0.0,1.0,Y,10.485,146.6485278
253f1616-4a99-4ebf-8086-6ecb195f5fc8,3-1,0,16410,22740,4636,145,1.0,1438,27.0,desktop,0.0,,1.0,English,0.0,1.0,Y,9.6,145.9410155
b95563e8-9d70-4aee-8c29-b2d677981d92,3-1,1,114011,1017655,661,383,0.6666666667,1390,23.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,96.37135094
dc6fe456-3569-43f2-b793-afaf3225c316,2-1,1,50469,10066,4786,120,1.0,1438,23.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,269.2983642
74103437-cefd-47b1-a905-d85399f681db,1-1,0,65616,23058,3511,145,1.0,1438,,laptop,0.0,graduate school,0.0,English,0.0,0.0,N,9.6,1053.07676
f899e672-b04f-45ac-8570-174894f1831c,1-2,1,16531,41263,10303,120,1.0,1150,20.0,laptop,0.0,PhD,1.0,English,0.0,1.0,Y,10.485,674.1573034
e15bc5a6-d4de-4e87-a1c8-e21fb441910c,3-1,1,83090,13685,3129,120,1.0,1423,30.0,smartphone,0.0,high school,0.0,Other,0.0,0.0,Y,11.081,152.8273051
832f42b1-7702-43bd-a55f-a71c4ad85b9e,3-1,1,60024,34811,38607,324,1.0,1212,25.0,desktop,0.0,high school,0.0,Romanian,0.0,0.0,,11.081,339.5493131
828fc4a0-e2fb-4de1-93f7-f828fbdaf97e,1-2,1,20049,40619,3795,106,1.0,880,24.0,smartphone,2.0,graduate school,1.0,Dutch,0.0,0.0,N,8.337,362.6092719
e7ea4b52-7611-4c90-905a-fd388cea9c0a,1-2,1,38645,31045,3895,383,1.0,1381,19.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,179.2431954
ce47cbea-65c1-46b1-9520-f23d669514e8,1-2,0,38325,67679,9097,324,0.3333333333,1438,39.0,,0.0,college,0.0,English,0.0,0.0,Y,9.6,207.3755258
001d6664-0e5d-401b-bfd9-c2985739e2ca,3-1,1,24941,25085,1992,166,1.0,1438,27.0,laptop,0.0,graduate school,1.0,Romanian,0.0,0.0,Y,10.697,207.3946936
2baf6ca8-ba5b-45f6-860e-359b139766f2,3-1,0,14102,7190,30021,120,1.0,1438,20.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,235.3068455
c2330187-54a2-48ba-be2c-d317fea39438,3-1,1,50047,39297,2672,324,1.0,1135,22.0,desktop,0.0,pre-high school,0.0,,0.0,,N,11.081,150.2284725
ba947df3-ae38-425e-a2c4-d6dd7839b0fd,3-1,0,4339,137657,1407,383,1.0,1137,24.0,laptop,0.0,college,1.0,English,0.0,1.0,N,9.6,214.177471
482de720-e72c-4225-b693-68609e6db53b,1-1,0,97460,16440,1825,166,0.6666666667,1366,22.0,laptop,,professional school,0.0,English,1.0,0.0,Y,9.6,738.7646214
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,3-2,0,47311,18994,4162,166,1.0,1294,26.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,452.8301887
591c5b25-b236-46fc-9796-d2e943430115,1-1,1,16716,98730,46968,106,1.0,1366,,laptop,0.0,high school,1.0,Chinese,0.0,0.0,Y,8.337,296.8301945
a5e829ad-603c-4eb6-b078-c82074eae0a3,3-1,1,82738,122009,0,120,0.6666666667,1438,40.0,,0.0,college,1.0,,0.0,0.0,Y,10.697,352.8002613
264b7cb3-a20d-4fe4-9f75-2a0dda8f6300,3-1,0,74368,108190,9267,383,0.6666666667,880,48.0,desktop,0.0,,,English,0.0,0.0,Y,10.697,212.5519353
832f42b1-7702-43bd-a55f-a71c4ad85b9e,2-2,0,62823,57461,6396,383,1.0,1150,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,201.1397922
f8f2d78d-c54d-48be-ae80-43fab72a956d,3-1,0,46729,23004,4200,166,1.0,1214,17.0,desktop,2.0,college,0.0,English,0.0,1.0,N,7.638,531.0017593
a17c35a2-ade1-4a79-a19e-5aa8093af1f0,2-1,1,49549,53178,6919,324,0.6666666667,880,19.0,laptop,0.0,PhD,0.0,Vietnamese,0.0,0.0,Y,8.337,216.229203
5b4774fe-d450-46f1-bbcc-c33bfa496261,3-2,0,40407,39928,27018,145,0.6666666667,1438,50.0,laptop,0.0,professional school,0.0,English,0.0,0.0,N,9.6,229.9011565
5d7b19c5-4d3a-4fc7-be3b-390f623433e0,1-1,0,32552,23517,610,324,0.3333333333,1438,42.0,laptop,0.0,college,1.0,English,0.0,,N,7.638,3304.097771
4b19d929-d5f9-41df-a9d5-4176d450e799,1-1,0,58293,21467,303,324,1.0,1438,26.0,laptop,,high school,1.0,,0.0,0.0,Y,11.081,249.9749021
c76dd3b4-df4e-460a-91cf-30691faa6703,2-1,1,59541,23991,37590,120,0.6666666667,1438,32.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,189.2445986
2e174514-6907-4570-ab73-1d42a3521a95,1-2,1,55999,75020,556,324,1.0,1281,22.0,smartphone,0.0,high school,0.0,German,0.0,1.0,Y,8.337,140.1978347
b1872ef2-f148-440e-a44e-3f12578c14cc,3-1,1,22923,39320,3307,166,1.0,920,49.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,263.0831067
ce47cbea-65c1-46b1-9520-f23d669514e8,3-2,1,32582,26108,5326,324,1.0,1438,22.0,desktop,1.0,graduate school,0.0,English,0.0,0.0,Y,7.638,594.9976697
7ddd2afe-d9fe-4533-b32a-056360bcb4c9,3-1,0,43306,14342,18285,120,0.3333333333,1212,22.0,laptop,1.0,college,0.0,English,0.0,0.0,Y,10.485,342.9176222
76d25023-7920-4e91-a62e-db630eb472c5,1-1,0,18851,137416,486,145,1.0,1215,27.0,laptop,0.0,,1.0,Russian,0.0,0.0,Y,9.6,158.3255284
5fc65dc4-1722-4f54-bd65-720c734f2d00,1-2,0,29156,32047,1720,383,1.0,1334,22.0,smartphone,0.0,,0.0,English,0.0,1.0,N,11.081,152.5815362
2fd402f2-0a6a-46bd-9f79-244f46b106f6,1-1,1,28690,31671,284,145,0.6666666667,1438,30.0,laptop,0.0,graduate school,,Other,0.0,,Y,8.337,298.6201689
c2330187-54a2-48ba-be2c-d317fea39438,3-2,0,42875,17635,18716,166,0.6666666667,1279,22.0,laptop,0.0,graduate school,1.0,Dutch,0.0,0.0,Y,10.697,232.9878686
b038618b-9b28-43cd-b9c1-ac984372d993,3-2,0,79112,39650,11820,145,0.6666666667,1281,,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,272.6136837
4aa80c95-24fc-45e5-b3c4-102653f15325,2-1,0,44766,29422,4621,145,1.0,369,44.0,laptop,1.0,high school,0.0,,0.0,0.0,Y,7.638,204.5426541
020bf19f-ab82-4c2a-8fb3-fbaab33412fd,3-1,1,67357,29765,2741,324,0.6666666667,322,18.0,desktop,0.0,college,0.0,English,0.0,1.0,Y,11.081,794.4421741
55b18dd9-dcd2-4440-a56b-8443f3fb1c43,1-1,0,31911,48694,3290,120,0.6666666667,880,23.0,laptop,1.0,PhD,0.0,English,,0.0,Y,10.697,323.6498343
49ed1805-bfda-406e-af15-31507cb3c5ac,1-1,1,27458,56194,7576,166,1.0,1294,21.0,laptop,1.0,,0.0,English,0.0,,,9.6,238.1302367
332f3d22-0b01-4c63-9df3-aed8cc851469,1-2,0,60539,52399,1755,120,0.6666666667,1423,68.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,423.9070282
7a8f85f2-03e4-4714-995d-c15403d9d38b,1-2,0,94751,25728,8566,145,0.6666666667,1438,19.0,laptop,0.0,graduate school,0.0,English,,,N,8.337,213.289933
8d39576d-2b3d-4eb4-acfa-32254991618d,2-1,1,124524,7898,32821,106,0.3333333333,1438,18.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,435.4669465
471fa2d8-87bd-4cea-8ef6-6c24af87fbc7,3-1,1,7826,22444,11012,145,0.6666666667,1438,53.0,,0.0,PhD,1.0,,0.0,0.0,Y,7.638,166.3963163
ad4283c9-d606-4e9c-b45f-7f660b31f5d3,1-2,0,66387,41867,1538,145,1.0,1214,11.0,desktop,0.0,,0.0,English,0.0,,Y,9.6,242.4242424
db397e5a-8fad-4c15-bf93-e25495e0584e,2-2,0,64610,122785,76684,166,0.3333333333,1212,37.0,desktop,0.0,,1.0,English,0.0,1.0,N,8.337,404.3008964
d816358d-20fb-48cc-8597-6ce3578251dd,2-2,1,39816,84764,819,106,0.6666666667,1294,18.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,1000.200844
8e9004ce-deac-4c35-8176-a799b50f944b,1-1,1,89407,27475,2401,145,1.0,1212,17.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,465.5729853
74103437-cefd-47b1-a905-d85399f681db,2-1,0,35881,40724,21542,120,1.0,1294,27.0,smartphone,1.0,college,0.0,English,0.0,1.0,Y,7.638,3663.903061
6487b006-6591-4302-b387-45b630b259e6,1-2,0,32370,37455,1769,145,1.0,1438,20.0,desktop,1.0,,0.0,English,0.0,0.0,Y,10.485,334.7570126
253f1616-4a99-4ebf-8086-6ecb195f5fc8,2-2,1,99359,18321,4203,166,1.0,1137,11.0,desktop,2.0,college,1.0,English,0.0,0.0,,10.485,303.2181168
45b56b87-c43f-4c6f-baae-661bbb6e40c7,2-2,1,42649,21692,2428,145,1.0,1212,,desktop,2.0,graduate school,1.0,English,0.0,0.0,N,8.337,233.8143997
94001a0c-b948-4223-a92a-eebe14c48d2f,2-2,0,32113,70412,120,383,0.6666666667,880,30.0,desktop,2.0,PhD,1.0,Vietnamese,0.0,0.0,N,7.638,259.024238
e260bb95-bce4-410d-b0de-baf551b2b5a5,2-1,1,48151,49443,6075,145,1.0,1279,29.0,desktop,,PhD,0.0,Other,0.0,0.0,N,11.081,836.9755245
24a6f167-5017-43b5-9dfd-891537602f94,2-2,1,60213,18281,0,166,1.0,1423,49.0,laptop,0.0,professional school,0.0,English,0.0,,N,11.081,557.3205927
60fc017d-b4ee-423c-9d56-6c2a06a3697a,2-2,1,28094,115820,8144,324,0.6666666667,920,18.0,laptop,0.0,college,1.0,English,0.0,0.0,N,9.6,190.8447531
4c958f8d-f3c9-40f1-8816-2b0c39a38bd9,3-2,1,22225,21048,1317,324,0.6666666667,1135,20.0,desktop,0.0,college,1.0,English,0.0,0.0,,7.638,497.8755311
4a348423-fe96-4fcb-9b2d-f32161971b4d,3-2,0,84221,12949,4437,383,1.0,880,64.0,desktop,0.0,professional school,0.0,English,1.0,0.0,Y,11.081,310.793522
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,3-2,1,19885,11695,2244,324,1.0,880,16.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,176.3596927
65856aa0-65ac-4bbe-835c-61ccafe631be,1-1,0,29346,48806,605,106,1.0,1281,17.0,laptop,0.0,college,1.0,Norwegian,0.0,1.0,Y,7.638,106.8099756
60fc017d-b4ee-423c-9d56-6c2a06a3697a,1-1,0,18762,48689,10334,145,1.0,1227,33.0,,0.0,college,1.0,English,,0.0,N,9.6,284.2790273
c4d4c7b7-bbed-4695-b98c-0b5c48e29abe,1-1,1,51071,20049,5352,106,1.0,1438,40.0,,,college,2.0,English,0.0,0.0,N,8.337,268.441905
2e50f9bf-12b7-4271-bed1-a1dff8a126f6,2-1,1,66270,39911,1181,166,1.0,369,35.0,laptop,0.0,college,1.0,Dutch,0.0,0.0,Y,8.337,530.5566458
44b8d6dc-2654-4d3e-8ae8-d34908f2fe54,2-2,1,42385,37537,8796,106,1.0,1366,21.0,smartphone,0.0,college,1.0,German,0.0,0.0,N,7.638,451.7133956
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,2-2,0,150968,55583,7665,324,1.0,1423,17.0,laptop,0.0,college,,English,0.0,0.0,Y,9.6,233.5614883
be9ad381-7efe-4b47-b2c8-04121156cd38,1-1,0,33364,93198,1814,383,0.6666666667,1438,46.0,desktop,1.0,graduate school,1.0,English,0.0,0.0,Y,9.6,239.3367776
f1d9d03c-16e7-467d-8734-070773d65aed,1-1,1,84132,18915,6380,145,1.0,1135,52.0,desktop,0.0,college,1.0,Dutch,0.0,0.0,Y,8.337,85.34599462
9175e447-1bf7-4667-bb18-dd7aacb6f4ef,2-2,1,24183,10740,710,324,1.0,1419,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,240.5810259
9bf41690-b2cc-4709-964d-7c21b856bbf8,1-1,1,78059,40851,1267,106,0.6666666667,1227,62.0,laptop,0.0,college,0.0,English,0.0,,Y,9.6,283.8313976
ed0920d4-b642-455e-bd2a-ca21865b50e4,3-2,0,31583,52156,5506,106,1.0,689,19.0,laptop,0.0,college,1.0,English,0.0,1.0,Y,9.6,621.6061732
e260bb95-bce4-410d-b0de-baf551b2b5a5,1-1,1,38746,22291,3658,106,1.0,880,21.0,,1.0,,1.0,Other,0.0,0.0,Y,9.6,273.9610197
9d35cb65-f33c-4a81-bcbf-a794582e6691,1-2,0,43976,17853,8020,120,1.0,880,18.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,385.9590191
89f7f011-b480-4c6e-b249-c5a19f5c65d3,1-2,0,45413,20206,2003,120,1.0,1294,39.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,120.8151077
8205439c-3064-403e-8fe9-b46a0c866470,1-1,1,124776,60966,2081,383,1.0,880,38.0,smartphone,,graduate school,0.0,Turkish,0.0,0.0,Y,10.485,237.5250477
e15bc5a6-d4de-4e87-a1c8-e21fb441910c,3-2,0,31614,43690,1589,120,1.0,1438,72.0,smartphone,1.0,college,1.0,English,0.0,0.0,Y,9.6,557.7072037
93dbdc35-b0e5-4dc1-bd4f-0a15eb5378a2,2-2,0,53947,20530,15248,145,0.3333333333,880,25.0,,,college,0.0,English,0.0,,Y,10.485,659.2039801
95be5385-2c68-450d-9591-83bb9246442d,3-1,0,33712,22960,14982,383,1.0,1438,42.0,laptop,0.0,college,0.0,Chinese,0.0,1.0,Y,8.337,614.8409894
9e875d92-b04c-452d-870f-c6d62912ff13,2-1,1,31766,87378,2146,166,0.6666666667,1227,22.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,418.3660045
e1205048-076b-4e6f-a4f1-23fa25931539,3-1,1,36026,17333,6483,166,0.6666666667,1438,28.0,desktop,0.0,college,1.0,Indonesian,0.0,0.0,Y,8.337,215.6187545
817abbbf-33b6-4f40-a3e1-e0b38753e896,2-1,0,38816,14941,236,324,1.0,1294,30.0,laptop,2.0,college,1.0,English,0.0,0.0,Y,11.081,289.841863
aea24408-032f-4620-986e-f97f5f47c28a,3-1,0,74354,60552,3116,120,1.0,1438,,laptop,2.0,,,,,0.0,Y,10.485,663.8137981
817abbbf-33b6-4f40-a3e1-e0b38753e896,3-2,1,66854,22033,4664,166,1.0,1294,30.0,laptop,0.0,college,,English,0.0,0.0,Y,10.697,337.2037538
fb6a141a-25cb-4495-9b22-48bc79dbd24e,1-2,0,18781,41949,8151,324,0.6666666667,1438,24.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,8.337,412.049489
f01af761-d426-46f0-ac95-33b120cf9e23,2-2,0,36229,50998,1201,324,1.0,880,23.0,laptop,0.0,graduate school,1.0,English,1.0,0.0,N,7.638,206.0806513
80377a90-a6d3-4092-ad16-1615a6f024b2,3-1,1,66403,25807,16103,120,1.0,1438,21.0,laptop,0.0,college,,English,0.0,0.0,N,10.485,257.7764815
591c5b25-b236-46fc-9796-d2e943430115,2-2,1,14090,24577,4569,166,1.0,1227,18.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,8.337,400.0208888
041129bf-1228-43d2-af14-173e38b15972,1-1,1,83249,49302,2382,324,0.6666666667,1366,21.0,desktop,0.0,high school,0.0,English,0.0,1.0,Y,10.485,365.3839099
786e8403-6cca-47f4-810f-b94ae3880816,3-1,1,82739,26436,31887,324,1.0,1366,35.0,laptop,,high school,1.0,English,0.0,0.0,N,9.6,2933.741861
5013da82-22c7-47fd-a245-d7131d2fab50,1-2,1,60788,26022,2074,166,0.3333333333,322,22.0,laptop,0.0,college,1.0,English,0.0,0.0,N,10.485,241.8010006
bafce4bd-e4e4-4d73-8424-2a9343c52f7f,1-1,1,56716,17002,10809,106,0.6666666667,1212,58.0,desktop,0.0,high school,,Turkish,0.0,0.0,Y,7.638,195.1807843
cef9fb15-e845-46ae-8282-8e7247078df1,3-2,0,31245,27710,4497,120,1.0,880,,laptop,0.0,high school,0.0,English,0.0,,Y,9.6,2666.666667
45b56b87-c43f-4c6f-baae-661bbb6e40c7,2-2,1,69105,28917,1080,166,1.0,1294,21.0,laptop,0.0,high school,0.0,English,0.0,0.0,N,10.697,311.8717207
e260bb95-bce4-410d-b0de-baf551b2b5a5,3-1,0,22893,30708,819,106,1.0,1427,57.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,4494.584838
0939d037-9073-4b45-beef-4b1a9cb29fc6,2-2,0,92646,32531,5170,383,0.3333333333,369,20.0,desktop,,college,0.0,English,0.0,1.0,Y,10.697,452.9949516
74103437-cefd-47b1-a905-d85399f681db,1-2,1,69384,13615,560,106,1.0,1438,25.0,laptop,1.0,college,1.0,English,0.0,0.0,Y,11.081,276.674779
5d7f8090-1b2b-425d-acdf-31cf8ff2f527,2-2,1,66241,55770,1791,324,1.0,1438,16.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,273.0263158
5d7b19c5-4d3a-4fc7-be3b-390f623433e0,2-2,1,48705,40176,9846,145,1.0,1438,21.0,laptop,,,0.0,English,,0.0,Y,10.485,148.294612
52094e6b-59e3-4905-9151-73e21750879d,1-1,1,60001,53221,428,166,1.0,1438,19.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,233.1681725
9bd7345e-fc32-41f1-a8c6-ee371715652e,2-1,1,57838,20412,7873,120,1.0,1212,25.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,7.638,176.8580257
7c73f8eb-7012-45e2-b6ad-2197ba40b925,2-1,0,27379,27898,681,145,1.0,1212,38.0,desktop,0.0,graduate school,1.0,English,1.0,0.0,Y,10.485,205.9909021
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,2-1,1,76179,16120,4120,106,1.0,1438,51.0,,0.0,high school,0.0,English,0.0,0.0,Y,10.485,278.6138103
fecaf7b1-1db6-46d4-92ab-aa1864c179ac,1-2,1,93350,34261,1700,383,1.0,1150,18.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,N,10.485,412.388208
c76dd3b4-df4e-460a-91cf-30691faa6703,1-1,0,55205,67388,6272,145,0.6666666667,1279,30.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,148.9219683
c3cdf4d1-25d4-4f2a-b532-6b0cd92d2e30,3-1,1,13373,72879,7149,106,1.0,1212,29.0,desktop,0.0,college,,English,0.0,0.0,Y,10.485,350.1238646
8ee594b5-8f8a-4ac5-874e-70ae8f41cac6,3-1,0,25042,33949,444,106,1.0,1366,53.0,laptop,1.0,graduate school,1.0,,0.0,0.0,Y,10.697,68.82911392
5a403d6b-705d-4c75-aaea-443b79099f45,2-2,1,84202,81061,1467,166,1.0,1438,40.0,desktop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,192.2334594
525bf1c5-7405-44d8-a086-43a65dd46da2,2-1,0,20938,37323,17888,166,1.0,1438,19.0,laptop,,college,1.0,English,0.0,0.0,N,9.6,188.3973235
fc04e88b-4dcb-4ad4-8171-4e21fe5f259e,3-2,0,57165,36163,9557,106,1.0,1366,49.0,desktop,0.0,pre-high school,1.0,,0.0,0.0,Y,11.081,194.5265083
ad72ff21-0001-4c71-9657-91f0af317112,3-1,0,38133,58431,10045,120,1.0,1366,21.0,laptop,2.0,college,1.0,English,0.0,1.0,Y,7.638,356.9133604
dfeed816-4de9-4be7-9ea0-775157c7bd76,1-1,0,82428,42450,5968,106,1.0,880,51.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,648.8775942
dd3b3024-ad2e-4cd6-8c24-3b0c6ab90dc0,1-2,1,33104,44172,4695,383,1.0,1135,19.0,smartphone,0.0,high school,0.0,English,0.0,0.0,N,11.081,448.991847
db397e5a-8fad-4c15-bf93-e25495e0584e,1-1,1,25585,30039,1016,145,1.0,1294,24.0,desktop,0.0,PhD,1.0,English,0.0,,Y,10.697,225.7548678
