uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed,player,religiousness,expenditure,school,persons,games,f_other,n_other,deny,occupation
ebe32dfe-f98a-490f-a017-f2872a47a1af,2-2,0,35553,32277,3276,166,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,308.5788642,Ivan Klasnić,3,5280.023438,Cajon Valley Union Elementary,1,1,7,10,0,5
ebe32dfe-f98a-490f-a017-f2872a47a1af,3-1,1,47731,46185,1546,106,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,137.7070477, Bruno Gama,1,5433.339844,Campbell Union Elementary,3,2,3,5,1,6
ebe32dfe-f98a-490f-a017-f2872a47a1af,2-1,1,48170,46586,1584,145,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,186.7513845,Niclas Füllkrug,2,4529.283691,Browns Elementary,4,1,3,5,0,5
ebe32dfe-f98a-490f-a017-f2872a47a1af,3-2,0,44307,41335,2972,120,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,174.1865247, Javi García,3,6039.98584,Clear Creek Elementary,1,1,4,6,0,4
ebe32dfe-f98a-490f-a017-f2872a47a1af,1-2,1,93452,90783,2669,383,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,253.1310928,Fabien Camus,5,6168.229492,Trinidad Union Elementary,4,1,3,5,0,6
ebe32dfe-f98a-490f-a017-f2872a47a1af,1-1,0,57596,54467,3129,324,1.0,1294,49.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,356.9133604,Richard Chaplow,2,5774.970215,Guerneville Elementary,3,2,7,10,0,6
ec830f1b-9018-4757-846f-ce2536ebed89,3-2,0,29486,22849,6637,120,0.0,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,10.697,315.1122587,Claudio Pizarro,1,4806.761719,San Bruno Park Elementary,3,1,3,5,0,3
ec830f1b-9018-4757-846f-ce2536ebed89,2-1,1,22354,17354,5000,145,1.0,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,8.337,501.3253429,Blaise Matuidi,4,4840.936035,Antelope Elementary,2,2,9,13,0,1
ec830f1b-9018-4757-846f-ce2536ebed89,1-2,0,39735,12722,27013,383,1.0,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,10.485,1806.319761, Raúl García,2,4954.466309,Centralia Elementary,3,2,3,5,0,4
ec830f1b-9018-4757-846f-ce2536ebed89,3-1,1,21819,13738,8081,106,1.0,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,11.081,462.9494832,Michael Carrick,2,4023.531738,Etiwanda Elementary,2,6,7,10,0,1
ec830f1b-9018-4757-846f-ce2536ebed89,1-1,1,39902,16342,23560,324,0.6666666667,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,9.6,1189.57288,Rob Friend,3,5179.411133,Wiseburn Elementary,4,1,7,10,0,5
ec830f1b-9018-4757-846f-ce2536ebed89,2-2,0,25082,15287,9795,166,0.6666666667,1423,14.0,laptop,0.0,pre-high school,1.0,Japanese,0.0,0.0,N,7.638,651.5339831, Ilan,4,4385.229492,Scotia Union Elementary,3,1,4,6,0,4
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,2-2,0,46729,41711,5018,166,1.0,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,7.638,238.7859318,Ryan Dickson,4,4777.512695,Mountain View Elementary,4,1,9,13,0,6
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,3-1,0,33710,24383,9327,106,0.6666666667,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,11.081,260.8374687,Samir Nasri,2,4862.790527,Pleasant Valley Joint Union Elementary,4,1,7,10,0,6
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,3-2,1,46309,43395,2914,120,1.0,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,10.697,165.9177325,Gabriel Torje,5,5486.029785,Oak Grove Elementary,2,1,4,6,0,5
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,2-1,1,43423,40682,2741,145,1.0,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,8.337,213.8537928,David Meyler,3,5486.382324,Pollock Pines Elementary,4,2,7,10,0,5
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,1-2,1,103950,87378,16572,383,0.6666666667,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,10.485,262.995262,Ezequiel Lavezzi,2,4631.243652,Castaic Union Elementary,1,1,3,5,0,1
ecae14cf-e3fd-4699-80a4-5aa81bfd8076,1-1,0,132117,104444,27673,324,1.0,1135,31.0,laptop,1.0,college,0.0,English,0.0,1.0,Y,9.6,186.1284516,Joris Delle,3,5189.62793,Bishop Union Elementary,2,1,4,6,0,5
ed0920d4-b642-455e-bd2a-ca21865b50e4,3-1,0,33079,29568,3511,106,1.0,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,11.081,215.0974026,Enzo Reale,2,4600.606445,Buellton Union Elementary,4,1,4,6,0,4
ed0920d4-b642-455e-bd2a-ca21865b50e4,2-1,0,36943,34403,2540,145,0.3333333333,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,8.337,252.8849228,Dawda Bah,3,6735.775391,Chawanakee Jt. Elementary,3,7,3,5,0,1
ed0920d4-b642-455e-bd2a-ca21865b50e4,1-2,0,53621,48778,4843,383,0.3333333333,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,10.485,471.1140268, Cristiano Ronaldo,5,5475.172852,Yreka Union Elementary,2,7,3,5,0,4
ed0920d4-b642-455e-bd2a-ca21865b50e4,1-1,1,94790,83602,11188,324,1.0,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,9.6,232.5303222,Tim Wiese,4,5990.794434,Alexander Valley Union Elementary,4,1,3,5,1,6
ed0920d4-b642-455e-bd2a-ca21865b50e4,2-2,1,34590,32237,2353,166,1.0,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,7.638,308.961752, Míchel,2,7203.246582,Twin Ridges Elementary,1,3,3,5,0,6
ed0920d4-b642-455e-bd2a-ca21865b50e4,3-2,1,49840,46453,3387,120,1.0,1279,12.0,laptop,1.0,pre-high school,0.0,English,0.0,1.0,Y,10.697,154.9953717,Gastón Ramírez,3,4777.769043,Sundale Union Elementary,3,2,4,6,0,6
ee53e6ab-48ea-4636-8141-e636a103cbb5,1-2,1,27653,20709,6944,383,0.0,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,10.485,1109.662466, Adrián,5,4302.834961,Three Rivers Union Elementary,4,7,4,6,0,5
ee53e6ab-48ea-4636-8141-e636a103cbb5,3-1,0,1301,1301,0,106,0.3333333333,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,11.081,4888.547271,James Tomkins,2,5630.194824,Columbia Union Elementary,4,3,7,10,1,6
ee53e6ab-48ea-4636-8141-e636a103cbb5,2-2,1,2090,2090,0,166,0.3333333333,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,7.638,4765.550239,Ronan Le Crom,2,4708.625,Westside Union Elementary,1,6,7,10,0,5
ee53e6ab-48ea-4636-8141-e636a103cbb5,1-1,0,752,752,0,324,0.3333333333,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,9.6,25851.06383,Christian Pander,1,5629.961426,Ballico-Cressey Elementary,2,1,7,10,0,5
ee53e6ab-48ea-4636-8141-e636a103cbb5,3-2,1,19285,15825,3460,120,0.3333333333,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,10.697,454.9763033,Tom Mickel,3,4890.986816,Millbrae Elementary,1,1,7,10,0,6
ee53e6ab-48ea-4636-8141-e636a103cbb5,2-1,0,887,887,0,145,0.0,1213,13.0,laptop,0.0,high school,0.0,English,1.0,0.0,Y,8.337,9808.342728,Joel Campbell,4,4929.393066,Evergreen Elementary,4,1,4,6,0,5
eec0e61e-7635-4527-a83f-977a09cafec8,3-1,0,29192,27192,2000,106,1.0,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,233.8923213,Jamie Mackie,2,4905.221191,Harmony Union Elementary,3,1,3,5,0,5
eec0e61e-7635-4527-a83f-977a09cafec8,2-2,0,21156,20005,1151,166,0.6666666667,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,497.8755311, José Callejón,2,5156.856934,Panama Buena Vista Union Elementary,2,11,3,5,0,5
eec0e61e-7635-4527-a83f-977a09cafec8,1-1,1,65250,46375,18875,324,0.6666666667,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,419.1913747, Anderson Conceição,2,4941.787598,Laguna Salada Union Elementary,2,1,7,10,0,5
eec0e61e-7635-4527-a83f-977a09cafec8,1-2,0,46551,34095,12456,383,1.0,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,673.9991201,Neil Etheridge,2,5408.781738,Sonora Elementary,4,1,7,10,0,5
eec0e61e-7635-4527-a83f-977a09cafec8,2-1,1,30058,27011,3047,145,0.6666666667,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,322.091,Andy Marshall,4,4981.387695,Roseville City Elementary,3,3,7,10,0,1
eec0e61e-7635-4527-a83f-977a09cafec8,3-2,1,51393,47553,3840,120,1.0,1294,18.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,151.4100057,Philipp Lahm,3,4877.086426,Gratton Elementary,3,2,3,5,0,1
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,1-1,0,32113,26943,5170,324,0.6666666667,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,721.5232157,Steeve Elana,4,5111.739258,Susanville Elementary,2,2,3,5,0,5
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,2-2,1,23380,19305,4075,166,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,515.9285159,Arnold Mvuemba,1,5201.515625,Bella Vista Elementary,1,1,7,10,0,3
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,3-1,0,24387,11606,12781,106,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,547.9924177,Jan Vertonghen,2,4138.305664,Columbine Elementary,4,1,4,6,0,6
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,2-1,0,31019,24098,6921,145,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,361.0258113,Blaise Matuidi,1,5743.597168,Hughes-Elizabeth Lakes Union Elementary,1,10,7,10,0,3
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,3-2,1,29190,19031,10159,120,1.0,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,378.330093,Tomáš Rosický,2,5702.705078,Mountain View Elementary,4,1,7,10,0,3
eed8457e-2f39-4f4a-a3fc-7bc9fa57d880,1-2,1,40579,27907,12672,383,0.6666666667,1150,21.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,823.4493138,Jussi Jääskeläinen,5,4802.152832,Sulphur Springs Union Elementary,4,1,7,10,0,5
ef9702d4-36b9-4de8-a045-dbce0eb27a98,2-1,1,17016,16233,783,145,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,535.9452966,Sebastian Boenisch,1,5442.143066,Forestville Union Elementary,1,1,7,10,0,3
ef9702d4-36b9-4de8-a045-dbce0eb27a98,1-1,1,29199,18235,10964,324,0.3333333333,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,9.6,1066.081711,Didier Digard,4,4522.375488,Rosedale Union Elementary,3,1,7,10,0,6
ef9702d4-36b9-4de8-a045-dbce0eb27a98,2-2,0,15171,13451,1720,166,0.6666666667,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,7.638,740.4653929,Yaya Touré,3,4965.808105,Columbia Elementary,2,1,9,13,1,5
ef9702d4-36b9-4de8-a045-dbce0eb27a98,1-2,0,21308,17676,3632,383,0.6666666667,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,1300.067889,Manuel Friedrich,2,5358.326172,Colfax Elementary,4,1,9,13,1,5
ef9702d4-36b9-4de8-a045-dbce0eb27a98,3-1,1,10018,7201,2817,106,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,883.2106652,Charles Kaboré,4,5784.625,Mt. Shasta Union Elementary,3,1,4,6,0,4
ef9702d4-36b9-4de8-a045-dbce0eb27a98,3-2,0,10265,9064,1201,120,0.6666666667,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.697,794.3512798,Luke Garbutt,3,5072.70459,Piner-Olivet Union Elementary,1,1,7,10,0,6
f01af761-d426-46f0-ac95-33b120cf9e23,2-2,1,36611,35107,1504,166,1.0,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,283.7041046,Jason Puncheon,3,5556.041016,Bass Lake Joint Elementary,4,1,3,5,0,6
f01af761-d426-46f0-ac95-33b120cf9e23,1-2,1,37315,32061,5254,383,0.6666666667,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.485,716.7586788,Benoît Pedretti,1,5190.310059,Cutten Elementary,4,2,3,5,0,5
f01af761-d426-46f0-ac95-33b120cf9e23,3-2,0,27253,25960,1293,120,1.0,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,10.697,277.3497689,Eric Bauthéac,4,5211.485352,Placerville Union Elementary,2,4,3,5,0,7
f01af761-d426-46f0-ac95-33b120cf9e23,3-1,1,29950,27822,2128,106,1.0,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,11.081,228.596075,Nico Brandenburger,3,5284.164063,Wright Elementary,4,3,7,10,0,6
f01af761-d426-46f0-ac95-33b120cf9e23,2-1,0,21229,21012,217,145,0.6666666667,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,8.337,414.0491148,Marc Lais,2,5331.920898,Evergreen Union Elementary,4,1,4,6,0,3
f01af761-d426-46f0-ac95-33b120cf9e23,1-1,0,47301,45601,1700,324,1.0,1438,21.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,9.6,426.3064406,Mehdi Abeid,3,5599.60791,Old Adobe Union Elementary,3,3,3,5,0,6
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,3-1,1,21728,20190,1538,106,0.6666666667,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,315.0074294,Joel Campbell,5,4881.899414,Wilmar Union Elementary,2,1,3,5,1,6
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,1-2,0,96841,91375,5466,383,0.6666666667,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,251.4911081,Brett Holman,1,4700.432129,Ackerman Elementary,2,4,7,10,0,5
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,1-1,1,60438,56132,4306,324,0.6666666667,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,9.6,346.3265161,Eirik Johansen,1,5650.0,Santa Cruz City Elementary,4,1,9,13,0,6
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-2,1,29238,28438,800,166,0.6666666667,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,7.638,350.2356003,Zlatan Ibrahimović,4,5318.240723,Arcata Elementary,2,5,4,6,0,4
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,2-1,0,36486,36219,267,145,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,240.205417,Joshua King,3,4709.054199,Alta Loma Elementary,3,1,7,10,1,3
f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c,3-2,0,52145,51176,969,120,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.697,140.6909489,Ji-Sung Park,4,5143.19043,Foresthill Union Elementary,3,8,3,5,0,1
f1d9d03c-16e7-467d-8734-070773d65aed,3-1,1,39563,29981,9582,106,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,212.1343518,Jonas Olsson,3,5133.009766,Mother Lode Union Elementary,1,6,3,5,0,6
f1d9d03c-16e7-467d-8734-070773d65aed,1-1,0,102525,92767,9758,324,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,209.5572779,Jimmy Kébé,2,5081.455566,Ocean View Elementary,2,3,4,6,0,3
f1d9d03c-16e7-467d-8734-070773d65aed,1-2,1,115654,102090,13564,383,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,225.095504, Iago Aspas,2,4016.41626,Lake Elementary,4,1,3,5,0,5
f1d9d03c-16e7-467d-8734-070773d65aed,2-1,1,50742,46491,4251,145,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,187.1329935,Ian Harte,4,5374.050293,San Mateo-Foster City Elementary,3,1,7,10,0,4
f1d9d03c-16e7-467d-8734-070773d65aed,3-2,0,49443,41811,7632,120,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,172.2034871,David Vaughan,3,5427.548828,Goleta Union Elementary,3,5,3,5,0,4
f1d9d03c-16e7-467d-8734-070773d65aed,2-2,0,57762,55347,2415,166,1.0,1135,25.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,179.9555531,Lukas Podolski,1,5179.644531,Helendale Elementary,2,1,9,13,0,2
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,3-2,1,32786,29765,3021,120,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.697,241.8948429,Florent Chaigneau,2,5400.0,Petaluma City Elementary,1,1,3,5,1,5
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,2-2,1,23024,22740,284,166,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,7.638,437.994723,Hrvoje Čale,2,5726.146484,Sunnyvale Elementary,2,6,7,10,0,6
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,2-1,0,23843,23576,267,145,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,369.0193417,Patrick Helmes,3,5003.870117,College Elementary,1,6,7,10,0,6
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,1-2,0,50256,45398,4858,383,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,506.1897,Ryan Taylor,3,4969.51123,La Mesa-Spring Valley,2,2,4,6,0,1
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,1-1,1,58378,56614,1764,324,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,9.6,343.377963,Alexander Esswein,3,4747.295898,Huntington Beach City Elementary,3,4,9,13,0,7
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,3-1,0,26599,19769,6830,106,1.0,1438,21.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,321.7158177,Christian Benteke,4,4543.305176,Solvang Elementary,1,1,7,10,0,6
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,2-2,1,40407,33136,7271,166,1.0,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,300.5794302, Manuel Pablo,1,5229.591309,Soquel Elementary,2,1,4,6,0,1
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,3-2,0,35383,24683,10700,120,1.0,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,291.69874,Philipp Wollscheid,5,4507.353027,Capay Joint Union Elementary,3,9,7,10,0,6
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,1-1,1,80054,47353,32701,324,0.6666666667,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,410.5336515,Özkan Yildirim,2,5302.62793,Gravenstein Union Elementary,1,1,3,5,0,6
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,3-1,1,32242,19931,12311,106,1.0,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,319.1008981, Gabi,2,5545.610352,Pleasant Valley Elementary,4,1,4,6,0,5
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,2-1,0,40167,23573,16594,145,0.6666666667,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,369.0663047,Ashkan Dejagah,2,4615.908691,Pioneer Union Elementary,3,1,4,6,0,1
f33ac1f3-83dc-471c-9b3d-dacdf51395f3,1-2,0,89249,56665,32584,383,0.6666666667,1366,30.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,405.5413395,Jason Puncheon,2,5397.689453,Santee Elementary,1,1,3,5,0,4
f3976e86-1195-43c9-a4d9-901ec02d365d,2-1,0,45497,42843,2654,145,0.6666666667,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,8.337,203.0670121,Ian Harte,4,5118.373047,Johnstonville Elementary,3,2,3,5,0,1
f3976e86-1195-43c9-a4d9-901ec02d365d,3-2,1,37244,34528,2716,120,1.0,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,10.697,208.5264133, Samuel,4,5008.070801,Pleasant Valley Elementary,4,1,3,5,0,4
f3976e86-1195-43c9-a4d9-901ec02d365d,1-2,0,117058,107265,9793,383,1.0,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,10.485,214.2357712,Ciprian Marica,2,4906.030273,Curtis Creek Elementary,4,1,3,5,0,7
f3976e86-1195-43c9-a4d9-901ec02d365d,3-1,0,53954,52989,965,106,1.0,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,11.081,120.0249108,Kaspars Gorkšs,4,6870.346191,Fort Jones Union Elementary,1,1,4,6,0,6
f3976e86-1195-43c9-a4d9-901ec02d365d,2-2,1,53055,52411,644,166,1.0,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,7.638,190.0364427,Steed Malbranque,5,5301.716309,Mark West Union Elementary,4,1,4,6,0,6
f3976e86-1195-43c9-a4d9-901ec02d365d,1-1,1,80308,75020,5288,324,0.3333333333,1438,35.0,desktop,0.0,high school,0.0,German,0.0,0.0,N,9.6,259.1308984,Stewart Downing,2,5182.365723,Alpine Union Elementary,3,1,7,10,0,5
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,3-2,1,39497,32292,7205,120,1.0,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,10.697,222.9654404,Nicky Shorey,4,4999.46875,Sebastopol Union Elementary,3,2,7,10,0,5
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,2-1,0,36528,32290,4238,145,1.0,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,8.337,269.4332611,Wesley Hoolahan,1,6732.066406,Freshwater Elementary,4,4,7,10,0,5
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,3-1,0,27049,23076,3973,106,1.0,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,11.081,275.6110244,Gerald Asamoah,2,4612.989746,Norris Elementary,3,7,7,10,0,4
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,2-2,1,34969,26479,8490,166,1.0,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,7.638,376.1471355, Sílvio,3,5478.845703,Springville Union Elementary,2,2,4,6,0,5
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,1-1,1,74354,61079,13275,324,1.0,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,9.6,318.2763307,Gregory van der Wiel,2,5666.713867,Moreland Elementary,4,12,3,5,1,5
f4c048c3-5be9-4b2a-b8fd-4e03516dac50,1-2,0,81375,70889,10486,383,0.6666666667,1294,24.0,laptop,0.0,college,1.0,Chinese,0.0,0.0,N,10.485,324.1687709,Granddi Ngoyi,2,4742.51416,Maple Elementary,2,1,3,5,1,1
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,2-1,0,8852,7350,1502,145,0.6666666667,1438,,,,,,,,,,8.337,1183.673469, De Lucas,2,4907.392578,Kings River-Hardwick Union Elementary,4,2,7,10,0,5
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,3-2,1,21689,21015,674,120,1.0,1438,,,,,,,,,,10.697,342.6124197,Martín Demichelis,2,5700.402344,Julian Union Elementary,2,2,7,10,0,5
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,1-1,0,15361,14797,564,324,0.3333333333,1438,,,,,,,,,,9.6,1313.77982,Szabolcs Huszti,4,5191.834473,Cardiff Elementary,2,2,7,10,1,5
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,3-1,0,17776,16530,1246,106,1.0,1438,,,,,,,,,,11.081,384.7549909,Frazier Campbell,3,4451.256836,Saucelito Elementary,1,1,3,5,0,1
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,2-2,1,20319,18910,1409,166,1.0,1438,,,,,,,,,,7.638,526.7054469,Lee Barnard,2,5627.527832,Bonsall Union Elementary,2,2,3,5,1,6
f50cdb0b-d082-4ab1-b5f9-17fa8540795c,1-2,1,32718,30924,1794,383,1.0,1438,,,,,,,,,,10.485,743.1121459,Damien Duff,2,4922.939941,Cypress Elementary,1,3,7,10,0,5
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,2-1,1,26245,25519,726,145,1.0,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,340.9224499,Yassine El Ghanassi,4,4969.380859,Lowell Joint Elementary,3,2,4,6,0,1
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,1-2,0,48527,45487,3040,383,0.6666666667,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,505.1992877,John Arne Riise,5,4829.717285,Newhall Elementary,2,1,7,10,0,6
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,1-1,1,55150,50636,4514,324,0.6666666667,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,383.9165811,Robert Zillner,3,6716.692871,Lagunitas Elementary,2,4,7,10,0,5
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,3-2,1,34455,32634,1821,120,0.6666666667,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,220.6287921,Anton Putsila,3,5205.941895,Cambrian Elementary,2,1,7,10,0,5
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,3-1,0,22651,18942,3709,106,1.0,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,335.7617992,Emir Spahić,4,4357.826172,Richfield Elementary,3,1,7,10,0,6
f5c14e8b-4996-4b12-b844-3d5e0f8548e1,2-2,0,34938,30864,4074,166,1.0,1366,28.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,322.7060653,Christian Fuchs,3,5195.918945,Fieldbrook Elementary,4,1,7,10,0,5
f651fa11-f278-4210-a9d1-b266fc9ea9b1,2-1,0,72194,68878,3316,145,0.6666666667,1438,35.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,8.337,126.3102878,Emanuel Pogatetz,4,6002.071777,Dehesa Elementary,3,1,9,13,0,6
f651fa11-f278-4210-a9d1-b266fc9ea9b1,3-1,1,36759,36203,556,106,1.0,1438,35.0,desktop,2.0,college,1.0,English,0.0,1.0,Y,11.081,175.6760489,Mickaël Tacalfred,5,5090.587891,Cottonwood Union Elementary,3,4,9,13,0,5
